time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1671352883.06355667,0.00508446,0.00073396,0.00000298,16916.00000000,0.00777525,0.000000,0.000000
1671352883.16441822,0.00509101,0.00082438,0.00000337,16993.00000000,0.00857194,0.000000,0.000000
1671352883.26524162,0.00509380,0.00058684,0.00000286,17040.00000000,0.00657535,0.000000,0.000000
1671352883.36612415,0.00509747,0.00067671,0.00000299,17070.00000000,0.00705398,0.000000,0.000000
1671352883.46699762,0.00510145,0.00065824,0.00000308,17114.00000000,0.00722741,0.000000,0.000000
1671352883.56783676,0.00510770,0.00097377,0.00000350,17158.00000000,0.00845463,0.000000,0.000000
1671352883.66867733,0.00511201,0.00072656,0.00000288,17136.00000000,0.00742129,0.000000,0.000000
1671352883.76955748,0.00511734,0.00072077,0.00000348,17180.00000000,0.00797650,0.000000,0.000000
1671352883.87041235,0.00512309,0.00084722,0.00000348,17259.00000000,0.00822071,0.000000,0.000000
1671352883.97125959,0.00513105,0.00147843,0.00000337,17308.00000000,0.00941924,0.000000,0.000000
1671352884.07210922,0.00513504,0.00059642,0.00000301,17261.00000000,0.00729059,0.000000,0.000000
1671352884.17297745,0.00513813,0.00062652,0.00000312,17318.00000000,0.00680742,0.000000,0.000000
1671352884.27384686,0.00514052,0.00059544,0.00000295,17360.00000000,0.00643618,0.000000,0.000000
1671352884.37470675,0.00514354,0.00063119,0.00000291,17396.00000000,0.00678246,0.000000,0.000000
1671352884.47558594,0.00514691,0.00063148,0.00000306,17434.00000000,0.00697968,0.000000,0.000000
1671352884.57643557,0.00514978,0.00063692,0.00000295,17449.00000000,0.00671613,0.000000,0.000000
1671352884.67728281,0.00515285,0.00080331,0.00000303,17482.00000000,0.00682786,0.000000,0.000000
1671352884.77817011,0.00515668,0.00067514,0.00000375,17506.00000000,0.00725276,0.000000,0.000000
1671352884.87900209,0.00515843,0.00048496,0.00000292,17513.00000000,0.00611727,0.000000,0.000000
1671352884.97986674,0.00516241,0.00056943,0.00000354,17532.00000000,0.00734640,0.000000,0.000000
1671352885.08070850,0.00516533,0.00056025,0.00000336,17563.00000000,0.00677007,0.000000,0.000000
1671352885.18167400,0.00516680,0.00048327,0.00000291,17562.00000000,0.00598200,0.000000,0.000000
1671352885.28244424,0.00516809,0.00044889,0.00000299,17571.00000000,0.00587639,0.000000,0.000000
1671352885.38329077,0.00516911,0.00053695,0.00000292,17585.00000000,0.00573179,0.000000,0.000000
1671352885.48415923,0.00517125,0.00073613,0.00000299,17595.00000000,0.00636095,0.000000,0.000000
1671352885.58501911,0.00517430,0.00051814,0.00000367,17590.00000000,0.00686809,0.000000,0.000000
1671352885.68587065,0.00517630,0.00058618,0.00000312,17599.00000000,0.00628651,0.000000,0.000000
1671352885.78675413,0.00517695,0.00050032,0.00000299,17592.00000000,0.00554052,0.000000,0.000000
1671352885.88759851,0.00517946,0.00051204,0.00000357,17620.00000000,0.00657821,0.000000,0.000000
1671352885.98844624,0.00518034,0.00044409,0.00000315,17628.00000000,0.00566995,0.000000,0.000000
1671352886.08929968,0.00518049,0.00041616,0.00000298,17653.00000000,0.00526697,0.000000,0.000000
1671352886.19014788,0.00517974,0.00039521,0.00000294,17674.00000000,0.00476011,0.000000,0.000000
1671352886.29103231,0.00517975,0.00048048,0.00000292,17672.00000000,0.00518210,0.000000,0.000000
1671352886.39190149,0.00517896,0.00035392,0.00000304,17661.00000000,0.00473304,0.000000,0.000000
1671352886.49276900,0.00517888,0.00036525,0.00000306,17680.00000000,0.00513375,0.000000,0.000000
1671352886.59359360,0.00517815,0.00041420,0.00000290,17704.00000000,0.00476679,0.000000,0.000000
1671352886.69446635,0.00518133,0.00053983,0.00000468,17722.00000000,0.00698119,0.000000,0.000000
1671352886.79532576,0.00518077,0.00061782,0.00000293,17746.00000000,0.00486517,0.000000,0.000000
1671352886.89621115,0.00518105,0.00043964,0.00000347,17765.00000000,0.00534045,0.000000,0.000000
1671352886.99703169,0.00518006,0.00048907,0.00000289,17783.00000000,0.00461516,0.000000,0.000000
1671352887.09788489,0.00517819,0.00037296,0.00000278,17792.00000000,0.00411095,0.000000,0.000000
1671352887.19877291,0.00517641,0.00046801,0.00000284,17814.00000000,0.00416452,0.000000,0.000000
1671352887.29962349,0.00517474,0.00042172,0.00000276,17850.00000000,0.00421774,0.000000,0.000000
1671352887.40049887,0.00517445,0.00042356,0.00000338,17879.00000000,0.00500911,0.000000,0.000000
1671352887.50133467,0.00517306,0.00040841,0.00000286,17924.00000000,0.00437272,0.000000,0.000000
1671352887.60221553,0.00517180,0.00051501,0.00000286,17979.00000000,0.00445116,0.000000,0.000000
1671352887.70305157,0.00517092,0.00042417,0.00000291,18000.00000000,0.00466296,0.000000,0.000000
1671352887.80389524,0.00517090,0.00052984,0.00000290,18033.00000000,0.00515666,0.000000,0.000000
1671352887.90501237,0.00517322,0.00093258,0.00000337,18083.00000000,0.00651631,0.000000,0.000000
1671352888.00561452,0.00517456,0.00069590,0.00000366,18122.00000000,0.00594661,0.000000,0.000000
1671352888.10648584,0.00517614,0.00063296,0.00000339,18162.00000000,0.00609477,0.000000,0.000000
1671352888.20735693,0.00517623,0.00048448,0.00000293,18177.00000000,0.00522904,0.000000,0.000000
1671352888.30821395,0.00517590,0.00055502,0.00000293,18214.00000000,0.00498110,0.000000,0.000000
1671352888.40906286,0.00517574,0.00052854,0.00000298,18248.00000000,0.00508767,0.000000,0.000000
1671352888.51020527,0.00517649,0.00054150,0.00000340,18273.00000000,0.00561293,0.000000,0.000000
1671352888.61078215,0.00517613,0.00083512,0.00000286,18319.00000000,0.00496191,0.000000,0.000000
1671352888.71171021,0.00517574,0.00050500,0.00000289,18288.00000000,0.00494916,0.000000,0.000000
1671352888.81252265,0.00517700,0.00051106,0.00000341,18197.00000000,0.00591554,0.000000,0.000000
1671352888.91339636,0.00517859,0.00071767,0.00000352,18228.00000000,0.00611369,0.000000,0.000000
1671352889.01421452,0.00517791,0.00037452,0.00000308,18269.00000000,0.00478188,0.000000,0.000000
1671352889.11511779,0.00517632,0.00043515,0.00000300,18299.00000000,0.00423363,0.000000,0.000000
1671352889.21593285,0.00517546,0.00045756,0.00000313,18330.00000000,0.00467123,0.000000,0.000000
1671352889.31680250,0.00517466,0.00039953,0.00000312,18350.00000000,0.00469812,0.000000,0.000000
1671352889.41765690,0.00517579,0.00099672,0.00000320,18381.00000000,0.00584398,0.000000,0.000000
1671352889.51853132,0.00517849,0.00063582,0.00000416,18367.00000000,0.00678225,0.000000,0.000000
1671352889.61939049,0.00518084,0.00081723,0.00000370,18425.00000000,0.00658430,0.000000,0.000000
1671352889.72022009,0.00518421,0.00064148,0.00000376,18429.00000000,0.00719267,0.000000,0.000000
1671352889.82111883,0.00518581,0.00061015,0.00000306,18499.00000000,0.00614003,0.000000,0.000000
1671352889.92195177,0.00518731,0.00055005,0.00000312,18529.00000000,0.00607988,0.000000,0.000000
1671352890.02279472,0.00518994,0.00061457,0.00000319,18568.00000000,0.00676602,0.000000,0.000000
1671352890.12367845,0.00519202,0.00059035,0.00000322,18616.00000000,0.00644401,0.000000,0.000000
1671352890.22452831,0.00519343,0.00051790,0.00000301,18655.00000000,0.00603717,0.000000,0.000000
1671352890.32538366,0.00519705,0.00081146,0.00000359,18655.00000000,0.00737636,0.000000,0.000000
1671352890.42622709,0.00520105,0.00123627,0.00000336,18701.00000000,0.00761605,0.000000,0.000000
1671352890.52710104,0.00520441,0.00065926,0.00000288,18558.00000000,0.00723403,0.000000,0.000000
1671352890.62795734,0.00520822,0.00084231,0.00000291,18631.00000000,0.00751379,0.000000,0.000000
1671352890.72881341,0.00521488,0.00114435,0.00000345,18754.00000000,0.00925026,0.000000,0.000000
1671352890.82971358,0.00522063,0.00127173,0.00000293,18807.00000000,0.00871150,0.000000,0.000000
1671352890.93055344,0.00523152,0.00103046,0.00000406,18832.00000000,0.01184883,0.000000,0.000000
1671352891.03137445,0.00523689,0.00103579,0.00000293,18935.00000000,0.00850948,0.000000,0.000000
1671352891.13227177,0.00524400,0.00080868,0.00000346,18995.00000000,0.00958308,0.000000,0.000000
1671352891.23312807,0.00524805,0.00076296,0.00000298,19074.00000000,0.00772007,0.000000,0.000000
1671352891.33400083,0.00525202,0.00072845,0.00000302,19130.00000000,0.00768178,0.000000,0.000000
1671352891.43485475,0.00525607,0.00070496,0.00000302,19208.00000000,0.00773668,0.000000,0.000000
1671352891.53570485,0.00526385,0.00107259,0.00000409,19265.00000000,0.01004198,0.000000,0.000000
1671352891.63655996,0.00526982,0.00084493,0.00000374,19348.00000000,0.00894010,0.000000,0.000000
1671352891.73741102,0.00527316,0.00067226,0.00000307,19393.00000000,0.00733070,0.000000,0.000000
1671352891.83825874,0.00527667,0.00064020,0.00000306,19433.00000000,0.00744730,0.000000,0.000000
1671352891.93917370,0.00527889,0.00070294,0.00000317,19374.00000000,0.00664556,0.000000,0.000000
1671352892.03997993,0.00528091,0.00058358,0.00000314,19448.00000000,0.00653081,0.000000,0.000000
1671352892.14083099,0.00528253,0.00058174,0.00000314,19487.00000000,0.00628779,0.000000,0.000000
1671352892.24183011,0.00528463,0.00054676,0.00000334,19513.00000000,0.00658933,0.000000,0.000000
1671352892.34257340,0.00528778,0.00050344,0.00000389,19528.00000000,0.00724789,0.000000,0.000000
1671352892.44349718,0.00528841,0.00054251,0.00000307,19553.00000000,0.00567975,0.000000,0.000000
1671352892.54428291,0.00529182,0.00070019,0.00000392,19577.00000000,0.00741914,0.000000,0.000000
1671352892.64522862,0.00529297,0.00055127,0.00000308,19601.00000000,0.00601467,0.000000,0.000000
1671352892.74602437,0.00529449,0.00064821,0.00000313,19630.00000000,0.00624414,0.000000,0.000000
1671352892.84685993,0.00530877,0.00066770,0.00000368,19654.00000000,0.01426092,0.000000,0.000000
1671352892.94772983,0.00531116,0.00064333,0.00000372,19669.00000000,0.00681638,0.000000,0.000000
1671352893.04857445,0.00531341,0.00060041,0.00000374,19707.00000000,0.00672990,0.000000,0.000000
1671352893.14944649,0.00531427,0.00062853,0.00000319,19731.00000000,0.00584998,0.000000,0.000000
1671352893.25031519,0.00531567,0.00059648,0.00000341,19754.00000000,0.00620162,0.000000,0.000000
1671352893.35113573,0.00531652,0.00053060,0.00000333,19785.00000000,0.00585420,0.000000,0.000000
1671352893.45201349,0.00532203,0.00049910,0.00000321,19769.00000000,0.00880890,0.000000,0.000000
1671352893.55287480,0.00532369,0.00057574,0.00000376,19801.00000000,0.00637613,0.000000,0.000000
1671352893.65376019,0.00532578,0.00053703,0.00000405,19834.00000000,0.00665562,0.000000,0.000000
1671352893.75458312,0.00532705,0.00048165,0.00000409,19863.00000000,0.00613145,0.000000,0.000000
1671352893.85544634,0.00532569,0.00042333,0.00000318,19873.00000000,0.00445951,0.000000,0.000000
1671352893.95630932,0.00532397,0.00036177,0.00000318,19898.00000000,0.00423072,0.000000,0.000000
1671352894.05714655,0.00532259,0.00036245,0.00000377,19925.00000000,0.00444064,0.000000,0.000000
1671352894.15803337,0.00532006,0.00030837,0.00000316,19937.00000000,0.00369706,0.000000,0.000000
1671352894.25890303,0.00531643,0.00021586,0.00000307,19947.00000000,0.00298890,0.000000,0.000000
1671352894.35974169,0.00531312,0.00024975,0.00000311,19963.00000000,0.00318981,0.000000,0.000000
1671352894.46059370,0.00530957,0.00023568,0.00000324,19969.00000000,0.00302507,0.000000,0.000000
1671352894.56149530,0.00530629,0.00023463,0.00000359,19965.00000000,0.00319715,0.000000,0.000000
1671352894.66231918,0.00530282,0.00024070,0.00000332,19970.00000000,0.00306348,0.000000,0.000000
1671352894.76319742,0.00529952,0.00026805,0.00000362,19976.00000000,0.00316544,0.000000,0.000000
1671352894.86404705,0.00529646,0.00020832,0.00000346,19965.00000000,0.00331978,0.000000,0.000000
1671352894.96492100,0.00529243,0.00018505,0.00000300,19960.00000000,0.00268325,0.000000,0.000000
1671352895.06573415,0.00528897,0.00025016,0.00000373,19970.00000000,0.00304031,0.000000,0.000000
1671352895.16662812,0.00528478,0.00020336,0.00000310,19965.00000000,0.00256457,0.000000,0.000000
1671352895.26754141,0.00528101,0.00019041,0.00000362,19967.00000000,0.00282586,0.000000,0.000000
1671352895.36835861,0.00527645,0.00018616,0.00000299,19977.00000000,0.00230235,0.000000,0.000000
1671352895.46920824,0.00527195,0.00022007,0.00000312,19996.00000000,0.00233055,0.000000,0.000000
1671352895.57005358,0.00526818,0.00021725,0.00000370,19978.00000000,0.00280344,0.000000,0.000000
1671352895.67091370,0.00526417,0.00022014,0.00000329,20008.00000000,0.00263914,0.000000,0.000000
1671352895.77175665,0.00526092,0.00024131,0.00000363,20015.00000000,0.00312609,0.000000,0.000000
1671352895.87271833,0.00525743,0.00031870,0.00000305,20037.00000000,0.00296861,0.000000,0.000000
1671352895.97347879,0.00525399,0.00029883,0.00000331,20063.00000000,0.00298718,0.000000,0.000000
1671352896.07434368,0.00525026,0.00029165,0.00000309,20067.00000000,0.00279032,0.000000,0.000000
1671352896.17522764,0.00524606,0.00018502,0.00000315,20088.00000000,0.00248034,0.000000,0.000000
1671352896.27607059,0.00524172,0.00019315,0.00000309,20104.00000000,0.00236662,0.000000,0.000000
1671352896.37694001,0.00523768,0.00028085,0.00000326,20109.00000000,0.00256431,0.000000,0.000000
1671352896.47780895,0.00523417,0.00023934,0.00000326,20097.00000000,0.00290663,0.000000,0.000000
1671352896.57865906,0.00523076,0.00027251,0.00000388,20096.00000000,0.00297150,0.000000,0.000000
1671352896.67953753,0.00522675,0.00026143,0.00000315,20127.00000000,0.00255497,0.000000,0.000000
1671352896.78037953,0.00522283,0.00017793,0.00000361,20141.00000000,0.00261161,0.000000,0.000000
1671352896.88123226,0.00521839,0.00018606,0.00000317,20154.00000000,0.00226026,0.000000,0.000000
1671352896.98209310,0.00521437,0.00026929,0.00000373,20155.00000000,0.00252550,0.000000,0.000000
1671352897.08292484,0.00521116,0.00031652,0.00000370,20165.00000000,0.00306362,0.000000,0.000000
1671352897.18383455,0.00520692,0.00023190,0.00000308,20188.00000000,0.00236779,0.000000,0.000000
1671352897.28465080,0.00520334,0.00021087,0.00000364,20208.00000000,0.00280080,0.000000,0.000000
1671352897.38552976,0.00519869,0.00012600,0.00000317,20225.00000000,0.00207838,0.000000,0.000000
1671352897.48638010,0.00519439,0.00018145,0.00000367,20234.00000000,0.00229867,0.000000,0.000000
1671352897.58723378,0.00518978,0.00017209,0.00000314,20239.00000000,0.00207898,0.000000,0.000000
1671352897.68810129,0.00518482,0.00012622,0.00000311,20239.00000000,0.00184237,0.000000,0.000000
1671352897.78896284,0.00518000,0.00011021,0.00000329,20249.00000000,0.00191686,0.000000,0.000000
1671352897.88980603,0.00518590,0.00018173,0.00000312,20252.00000000,0.00918283,0.000000,0.000000
1671352897.99066925,0.00518112,0.00013099,0.00000309,20234.00000000,0.00193672,0.000000,0.000000
1671352898.09150839,0.00517638,0.00014379,0.00000318,20246.00000000,0.00196165,0.000000,0.000000
1671352898.19238400,0.00517195,0.00031576,0.00000316,20256.00000000,0.00215979,0.000000,0.000000
1671352898.29327583,0.00516728,0.00011336,0.00000319,20199.00000000,0.00198302,0.000000,0.000000
1671352898.39415169,0.00516225,0.00011631,0.00000281,20205.00000000,0.00173506,0.000000,0.000000
1671352898.49497890,0.00515771,0.00012452,0.00000365,20210.00000000,0.00205570,0.000000,0.000000
1671352898.59584761,0.00515261,0.00011444,0.00000293,20224.00000000,0.00166369,0.000000,0.000000
1671352898.69667315,0.00514760,0.00010513,0.00000341,20231.00000000,0.00171744,0.000000,0.000000
1671352898.79752922,0.00514246,0.00014541,0.00000305,20242.00000000,0.00161339,0.000000,0.000000
1671352898.89839649,0.00513740,0.00013122,0.00000301,20250.00000000,0.00166307,0.000000,0.000000
1671352898.99929237,0.00513227,0.00010658,0.00000304,20252.00000000,0.00160119,0.000000,0.000000
1671352899.10011768,0.00512748,0.00010327,0.00000345,20257.00000000,0.00183173,0.000000,0.000000
1671352899.20096111,0.00512246,0.00013436,0.00000277,20266.00000000,0.00165432,0.000000,0.000000
1671352899.30183697,0.00511754,0.00011269,0.00000293,20278.00000000,0.00172308,0.000000,0.000000
1671352899.40272236,0.00511226,0.00009224,0.00000312,20279.00000000,0.00145538,0.000000,0.000000
1671352899.50357437,0.00510748,0.00007971,0.00000310,20285.00000000,0.00179524,0.000000,0.000000
1671352899.60440683,0.00510258,0.00011510,0.00000357,20289.00000000,0.00169918,0.000000,0.000000
1671352899.70527506,0.00509807,0.00008027,0.00000400,20288.00000000,0.00196424,0.000000,0.000000
1671352899.80616069,0.00509262,0.00011029,0.00000300,20291.00000000,0.00129991,0.000000,0.000000
1671352899.90698266,0.00508726,0.00010445,0.00000277,20283.00000000,0.00135116,0.000000,0.000000
1671352900.00784063,0.00508199,0.00009463,0.00000292,20285.00000000,0.00140318,0.000000,0.000000
1671352900.10871029,0.00507719,0.00007551,0.00000401,20284.00000000,0.00172446,0.000000,0.000000
1671352900.20960760,0.00507183,0.00007586,0.00000326,20285.00000000,0.00131678,0.000000,0.000000
1671352900.31045103,0.00506645,0.00006525,0.00000336,20289.00000000,0.00129463,0.000000,0.000000
1671352900.41128969,0.00506150,0.00006057,0.00000403,20293.00000000,0.00159051,0.000000,0.000000
1671352900.51215816,0.00505602,0.00007572,0.00000283,20299.00000000,0.00120285,0.000000,0.000000
1671352900.61302567,0.00505137,0.00007062,0.00000558,20300.00000000,0.00177654,0.000000,0.000000
1671352900.71386576,0.00504602,0.00006121,0.00000339,20302.00000000,0.00127730,0.000000,0.000000
1671352900.81474161,0.00504139,0.00009309,0.00000426,20303.00000000,0.00177262,0.000000,0.000000
1671352900.91561556,0.00503601,0.00005837,0.00000302,20300.00000000,0.00123083,0.000000,0.000000
1671352901.01642489,0.00503081,0.00008743,0.00000438,20301.00000000,0.00134770,0.000000,0.000000
1671352901.11731482,0.00502493,0.00003604,0.00000332,20305.00000000,0.00085734,0.000000,0.000000
1671352901.21816540,0.00501918,0.00004494,0.00000335,20309.00000000,0.00093633,0.000000,0.000000
1671352901.31902647,0.00501375,0.00005267,0.00000421,20310.00000000,0.00115652,0.000000,0.000000
1671352901.41988897,0.00500809,0.00005453,0.00000308,20310.00000000,0.00097522,0.000000,0.000000
1671352901.52077985,0.00500303,0.00005937,0.00000435,20311.00000000,0.00139661,0.000000,0.000000
1671352901.62163138,0.00499762,0.00007866,0.00000328,20315.00000000,0.00113344,0.000000,0.000000
1671352901.72246671,0.00499195,0.00004316,0.00000334,20308.00000000,0.00093886,0.000000,0.000000
1671352901.82331729,0.00498641,0.00004792,0.00000325,20311.00000000,0.00101864,0.000000,0.000000
1671352901.92415285,0.00498105,0.00006223,0.00000346,20312.00000000,0.00113504,0.000000,0.000000
1671352902.02501488,0.00497552,0.00004281,0.00000306,20311.00000000,0.00100999,0.000000,0.000000
1671352902.12591147,0.00497050,0.00008611,0.00000357,20313.00000000,0.00136150,0.000000,0.000000
1671352902.22679663,0.00496553,0.00005166,0.00000345,20302.00000000,0.00138685,0.000000,0.000000
1671352902.32764530,0.00496073,0.00005025,0.00000438,20306.00000000,0.00149428,0.000000,0.000000
1671352902.42848349,0.00495535,0.00005983,0.00000294,20307.00000000,0.00107117,0.000000,0.000000
1671352902.52933168,0.00495011,0.00005005,0.00000337,20310.00000000,0.00116391,0.000000,0.000000
1671352902.63019323,0.00494469,0.00005166,0.00000278,20310.00000000,0.00102508,0.000000,0.000000
1671352902.73104429,0.00493954,0.00006188,0.00000399,20308.00000000,0.00120264,0.000000,0.000000
1671352902.83191681,0.00493496,0.00007318,0.00000474,20297.00000000,0.00161077,0.000000,0.000000
1671352902.93278861,0.00492960,0.00004391,0.00000287,20297.00000000,0.00103154,0.000000,0.000000
1671352903.03360701,0.00492417,0.00004447,0.00000279,20298.00000000,0.00096939,0.000000,0.000000
1671352903.13450146,0.00491877,0.00004723,0.00000301,20300.00000000,0.00098723,0.000000,0.000000
1671352903.23535728,0.00491442,0.00007400,0.00000380,20303.00000000,0.00173718,0.000000,0.000000
1671352903.33621025,0.00490911,0.00004759,0.00000299,20307.00000000,0.00102937,0.000000,0.000000
1671352903.43707800,0.00490371,0.00005352,0.00000292,20307.00000000,0.00094823,0.000000,0.000000
1671352903.53792810,0.00489839,0.00007297,0.00000293,20311.00000000,0.00099815,0.000000,0.000000
1671352903.63889217,0.00489336,0.00005891,0.00000437,20305.00000000,0.00120152,0.000000,0.000000
1671352903.73964787,0.00488829,0.00008498,0.00000352,20309.00000000,0.00116191,0.000000,0.000000
1671352903.84050274,0.00488301,0.00005506,0.00000297,20304.00000000,0.00099387,0.000000,0.000000
